id,name,type,mimeType,driveId,driveName,parent_id,full_path,createdTime,modifiedTime
1dItGYgvCO1Wpfl_H6fWArfobwWWZdUxs,(첨부1) 뉴젠솔루션_조합투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/(첨부1) 뉴젠솔루션_조합투심보고서.pdf,2020-08-06T06:45:15.000Z,2020-08-06T09:38:17.426Z
14S70TfpVV9gnG_HScDeMozQsd669g3xq,첨부1_트레드링스_투심보고서.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/첨부1_트레드링스_투심보고서.pdf,2020-07-27T06:29:31.000Z,2020-07-27T06:34:04.120Z
1qb6I9FQj7kAvz6Pa0BH0SqBbt_OFSoe2,Murex_트렌비_투심보고서_3차.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),116HGFsHbTa58NNqIT4rVVNX8Bl3rb5pJ,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20200625_트렌비/Murex_트렌비_투심보고서_3차.pdf,2020-06-18T02:57:00.000Z,2020-06-18T04:47:36.193Z
1-C_0bxPAX2ZqA4ycgYyKOuSZRte22NzE,아워박스_투심보고서(조합)_20200611_최종.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/아워박스_투심보고서(조합)_20200611_최종.pdf,2020-06-12T06:38:55.000Z,2020-06-12T08:08:22.320Z
1752QggIkmrIybxFpmOOEUavA0slVYlwl,(첨부1) 아워박스_투심보고서_20200604.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/(첨부1) 아워박스_투심보고서_20200604.pdf,2020-06-05T05:23:04.000Z,2020-06-12T01:50:46.776Z
1AcJPhRW_EOCIkOu7J2_lvj0jULx8GWrY,첨부1_투자심사보고서(지구인컴퍼니).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/첨부1_투자심사보고서(지구인컴퍼니).pdf,2019-11-01T07:03:27.000Z,2020-05-29T06:43:55.740Z
1crHJCyROCCP3PwsuiNkyP5VCEWvT7h1R,첨부1_투자심사보고서(쓰리빌리언).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/첨부1_투자심사보고서(쓰리빌리언).pdf,2019-11-01T07:02:42.000Z,2020-05-29T06:43:30.638Z
1lxs9HbvnkR_Bqkavrm5ZWs2c1KDFslhB,첨부1_투자심사보고서(에스오에스랩).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/첨부1_투자심사보고서(에스오에스랩).pdf,2020-02-27T09:01:48.000Z,2020-05-29T06:42:44.629Z
1WsA2Mbn0eckAOiPLP1gNY_ACExDwCc0p,첨부1_투자심사보고서(코드잇).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/첨부1_투자심사보고서(코드잇).pdf,2020-03-20T03:12:56.000Z,2020-05-29T06:41:05.908Z
1wCP20QNOAEvF6aobTNexIMGVYzce1I2N,첨부1_투자심사보고서(레이저쎌).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YsmLhHmccvbE0g_jRYP-SiGN2iIaFz3r,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/첨부1_투자심사보고서(레이저쎌).pdf,2020-03-19T09:07:20.000Z,2020-05-29T06:40:22.685Z
13Zi_5l8GRPNF-PTSa-2aMbL6VLYb46Hi,Murex_퍼플랩스헬스케어_2차투자심사보고서_퍼플1호.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),10UQ3iOmVJO8ydghEBEDaz0TlMWhRvy14,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20200407_퍼플랩스헬스케어/Murex_퍼플랩스헬스케어_2차투자심사보고서_퍼플1호.pdf,2020-04-01T09:02:28.000Z,2020-04-03T05:03:40.856Z
1-gnRceXTcyA2LgmbUzccIsvLDhLPeP6j,D3 임팩트 투자 보고서_PART A(210x297)_5th_Final.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1r4fHrh9uAlUrNTQWq0OIeB_qictKo5bg,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/12. 디쓰리 임팩트 벤처투자조합 제2호 (디쓰리쥬빌리파트너스)/06. 투심보고(해당자)/202003/D3 임팩트 투자 보고서_PART A(210x297)_5th_Final.pdf,2020-04-02T04:44:24.000Z,2020-04-03T04:55:26.547Z
0B7VTDWSoFbfSZVZWeElfYy0xU2tuMlVMOFBTUXBpQ1JibWk0,sdt_투심보고서_최종_20200102.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/sdt_투심보고서_최종_20200102.pdf,2020-01-02T07:29:56.000Z,2020-01-02T07:34:20.023Z
0BzbOEm205b6jMWROQ1VMMWZjYVJoNWF2ZUZiUHpkTEkzbm1v,첨부1_투자심사보고서(알바체크).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1nQqVfDfiqyhTAu1_LASSUUdG9M7Hdtb_,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/14. 에이벤처스 가슴뛰는 창업투자조합 (에이벤처스)/06. 투심보고(해당자)/투자심의위원회/20191219_알바체크/첨부1_투자심사보고서(알바체크).pdf,2019-12-13T01:53:37.000Z,2019-12-16T08:58:58.388Z
0B7VTDWSoFbfSMzQ0ZkZ3U0dWM3Y1WVEyNHJfTXhRZXEwcXJJ,Murex_세나클소프트_투심보고서_191125.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1MauEjlRzqwhNZpS1p3SLfGnDwCzrI40N,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20191203_세나클소프트/Murex_세나클소프트_투심보고서_191125.pdf,2019-11-26T00:21:44.000Z,2019-11-26T00:30:00.946Z
0B7VTDWSoFbfSbHdVYmpGM2t6aHlEVC1jMkFhNzQyOFdreDk4,퍼플1호웨이브1호_하우빌드_투심보고서_vf_191105.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1YgaTwQbu_a2DSoWAbGlcptNgbC6kC9hj,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20191112_하우빌드/퍼플1호웨이브1호_하우빌드_투심보고서_vf_191105.pdf,2019-11-05T07:09:45.000Z,2019-11-05T08:11:00.043Z
0B7VTDWSoFbfScUVoUG5LR0p5RVh1RlcyVWR1eFpOQkFaTjBV,AG_투심심사보고서_PDC line Pharma_20191028.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/AG_투심심사보고서_PDC line Pharma_20191028.pdf,2019-10-28T09:03:05.000Z,2019-10-29T00:06:23.066Z
0B7VTDWSoFbfSSW90WlpiM2JwdU5DY3Q4aTByUllsMEZJNkpN,AG_투심심사보고서_더뉴한스타일_20191007.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/AG_투심심사보고서_더뉴한스타일_20191007.pdf,2019-10-07T09:44:11.000Z,2019-10-11T10:35:08.696Z
0B7VTDWSoFbfSZ1FKbjNqTXc5Ukl6YUptWUpyV2VTcUxrRHI4,Murex_트렌비_투심보고서_2차(수정).pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1znJyVwkfSffdEsCCZKhsAOgU56XcIMYK,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20191008_트렌비/Murex_트렌비_투심보고서_2차(수정).pdf,2019-09-30T08:03:48.000Z,2019-10-07T04:57:48.167Z
0B7VTDWSoFbfSLU1UUWxXd2d3NzRFTzc0VVFXNkxfNThhVi1r,AG_본투심보고서_토룩_20190927.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/AG_본투심보고서_토룩_20190927.pdf,2019-09-27T09:40:25.000Z,2019-10-07T04:47:19.251Z
0B7VTDWSoFbfSTDJkMkdBaHBBMjlYT1hGS1dJSjVSaTVUTjMw,콴텍_투자심사보고서(청년창업)_190822_v2.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/콴텍_투자심사보고서(청년창업)_190822_v2.pdf,2019-08-23T08:10:27.000Z,2019-08-23T08:20:17.501Z
0B7VTDWSoFbfSX3EyQ3ZfbmU5VGp1RnlJUlNjd0RjTUxpSFI4,뮤렉스퍼플1호_레이니스트 투자검토보고서_190802.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1jwWXXanBrM9OD-E6jQaYEMcTJcytnP1_,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20190809_레이니스트/뮤렉스퍼플1호_레이니스트 투자검토보고서_190802.pdf,2019-08-02T09:36:50.000Z,2019-08-07T23:55:51.219Z
1H1pc1PoRcw9u8Ty1LPxeI9xtPrdqoxHk,비브로스_투자심사보고서(재투심)_20181214.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/비브로스_투자심사보고서(재투심)_20181214.pdf,2018-12-21T02:29:50.843Z,2018-12-20T08:10:57.242Z
13w5zjcaM-DdlbYbcRXN_KPytF7tWhMMR,Murex_와이더스코리아_투심보고서_최종.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),139RyVutJTZNe_sN1q3Alf4uYaiT9Fljt,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20180928_레이니스트,야놀자,와이더스코리아/Murex_와이더스코리아_투심보고서_최종.pdf",2018-10-21T10:47:14.218Z,2018-10-21T10:47:04.000Z
13uGs5y9oYuUWih4Z0kh3L_J3dvFjXjbV,Murex_야놀자_투심보고서_최종.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),139RyVutJTZNe_sN1q3Alf4uYaiT9Fljt,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20180928_레이니스트,야놀자,와이더스코리아/Murex_야놀자_투심보고서_최종.pdf",2018-10-21T10:47:14.072Z,2018-10-21T10:47:04.000Z
13qW5wqKUIIUnG6cWXUJJu2aMVpejwyAv,Murex_레이니스트(뱅크샐러드)_투심보고서_최종.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),139RyVutJTZNe_sN1q3Alf4uYaiT9Fljt,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20180928_레이니스트,야놀자,와이더스코리아/Murex_레이니스트(뱅크샐러드)_투심보고서_최종.pdf",2018-10-21T10:47:13.586Z,2018-10-21T10:47:04.000Z
13dmMuq4jDHOl1wUZnFCRuUmkTKKE-NS2,Murex_펫프렌즈_투심보고서_181019.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),13CKWJSgCKE-zUxhxCkHij9je4d1C005j,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20181026_다노,펫프렌즈/Murex_펫프렌즈_투심보고서_181019.pdf",2018-10-21T10:23:41.314Z,2018-10-21T10:23:34.000Z
13Q2wgAyreU4Nefrf2HCM3C0CsDzzmnPJ,Murex_다노_투심보고서_181015_v.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),13CKWJSgCKE-zUxhxCkHij9je4d1C005j,"/투자실(권한 주의)/03. 펀드팀/★04. Type 2/09. 뮤렉스퍼플1호투자조합 (뮤렉스파트너스)/06. 투심보고(해당자)/20181026_다노,펫프렌즈/Murex_다노_투심보고서_181015_v.pdf",2018-10-21T10:23:40.953Z,2018-10-21T10:23:34.000Z
1G2VPCpbdykpmY06g-SEK3toSUlQuD38r,리베스트_투심보고서_신한코그니티브.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/리베스트_투심보고서_신한코그니티브.pdf,2018-12-21T02:26:11.877Z,2018-09-05T01:28:45.041Z
0B5LivXOMKhzJd3cxV1IwazIwQVhVZEpFMzFiWkt0dVZ4TDV3,Cognitive_투자심사보고서_자안그룹_20180821_ver1.4.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/Cognitive_투자심사보고서_자안그룹_20180821_ver1.4.pdf,2018-08-21T23:24:48.000Z,2018-08-22T00:28:18.545Z
1wE-9qFpSmm8LsNhViEU-B3mOFEWb8o4n,Cognitive_투자심사보고서_페이레터_20180810.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/Cognitive_투자심사보고서_페이레터_20180810.pdf,2018-08-14T00:03:09.182Z,2018-08-14T00:03:09.182Z
1JYd0BHxubm2mwIMx2CaF9B4LVbgYGFNQ,Cognitive_투자심사보고서_엔라이브엑스_20180813.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/Cognitive_투자심사보고서_엔라이브엑스_20180813.pdf,2018-08-14T00:03:05.418Z,2018-08-14T00:03:05.418Z
1xjlGRyACvCxdfw8GUNNS5zngGHIQe_hz,Cognitive_투자심사보고서_아들과딸_20180601_ver1.2.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/Cognitive_투자심사보고서_아들과딸_20180601_ver1.2.pdf,2018-06-15T00:25:28.201Z,2018-06-15T00:25:28.201Z
1X1hNalOi4vyqC38c-ZkJKH4UaxAq_qgN,벤디스_투자심사보고서(청년창업)_180613_v1.1.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/벤디스_투자심사보고서(청년창업)_180613_v1.1.pdf,2018-06-15T00:25:23.094Z,2018-06-15T00:25:23.094Z
1BCbJUgSdpM8y3YU8JIqYchaMZM0d5gQ3,원이멀스 투심 보고서_20180531.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/원이멀스 투심 보고서_20180531.pdf,2018-06-15T00:25:18.799Z,2018-06-15T00:25:18.799Z
1owObZkiz5A2fGgvksRCMwDZBgtyzXU98,커스텀마인드_본투자심사보고서_180525.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1mdGdPhA2V7e6irBMqEK5bfBjKbd6odtO,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/07. 신한 코그니티브 청년창업 투자조합 (신한-코그니티브)/06. 투심보고(해당자)/커스텀마인드_본투자심사보고서_180525.pdf,2018-06-15T00:25:13.628Z,2018-06-15T00:25:13.628Z
0B1mmMQfSKVCUSXI2R3kxR0g0emcxdmRPYmluMFhSOUlnb09r,투심보고서_한국신용데이터_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_한국신용데이터_DCAMP.pdf,2016-12-01T06:16:01.000Z,2016-12-01T06:28:28.363Z
0B1mmMQfSKVCUWlpDNy1wNjVnU3pkNkxXdEdKWXhSc0FYUGNR,투심보고서_핑거플러스_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_핑거플러스_DCAMP.pdf,2016-12-01T06:16:01.000Z,2016-12-01T06:27:30.256Z
0B1mmMQfSKVCUMERWbUozX19INTE5UkE5QXcxX0dXUUNWTHNV,투심보고서_Playsnak_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_Playsnak_DCAMP.pdf,2016-12-01T06:16:01.000Z,2016-12-01T06:26:58.168Z
0B1mmMQfSKVCUMm14OHkzQmJFcmdZWWhZQzdUVHpsTzJ3azhB,투심보고서_Binary VR_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_Binary VR_DCAMP.pdf,2016-12-01T06:16:01.000Z,2016-12-01T06:26:25.912Z
0B1mmMQfSKVCUZlh5SWIteVktMzdGeG5zTzVtZWhWWlkwMlY0,투심보고서_OING_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_OING_DCAMP.pdf,2016-12-01T06:16:01.000Z,2016-12-01T06:25:23.672Z
0B1mmMQfSKVCUU2hxUGppelBfUFAyQkNGV1I5R2xMRk1rYkVj,투심보고서_쥬빌리웍스_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_쥬빌리웍스_DCAMP.pdf,2016-12-01T06:16:01.000Z,2016-12-01T06:24:44.996Z
0Bwcj_TGwo9pldUU0SzRPNWdRRTQ,W컨셉코리아_20160818(심사보고서).hwp,file,application/haansofthwp,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),0Bwcj_TGwo9plaTVfandWUE9zcUU,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/06. 브랜드케이 청년창조 기술금융 PEF (브랜드케이)/06. 투심보고(해당자)/160818_더블유컨셉코리아_30억/W컨셉코리아_20160818(심사보고서).hwp,2016-08-22T04:41:36.733Z,2016-08-22T04:38:51.000Z
0Bwcj_TGwo9pldVJ2RWtrOHBueDg,투심보고서_닥터키친_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_닥터키친_DCAMP.pdf,2016-08-22T04:28:03.332Z,2016-08-22T04:26:46.000Z
0Bwcj_TGwo9plTGNSbzBReVg1MUE,160523_투심보고서_엘라엘커머스_dcamp.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/160523_투심보고서_엘라엘커머스_dcamp.pdf,2016-08-22T04:28:00.802Z,2016-08-22T04:26:46.000Z
0Bwcj_TGwo9plNlg0VGVLUXc2Q0U,투심보고서_캐시트리VITA(캐시트리)_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/투심보고서_캐시트리VITA(캐시트리)_DCAMP.pdf,2016-08-22T04:27:55.132Z,2016-08-22T04:26:46.000Z
0B7Bj3AjhAcxEblBrc2dwN2x0Y1k,160411_모아이게임즈_투심보고서_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/160411_모아이게임즈_투심보고서_DCAMP.pdf,2016-06-05T17:38:54.931Z,2016-05-18T08:14:34.000Z
0B7Bj3AjhAcxEUk1rcG9SOVNNZTA,160412_투심보고서_씨웨이브소프트_DCAMP.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/160412_투심보고서_씨웨이브소프트_DCAMP.pdf,2016-06-05T17:39:05.434Z,2016-05-18T08:14:34.000Z
0B7Bj3AjhAcxETGlTRHc3dlNlQ0k,160226_투심보고서_OBELab_D.Camp.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/160226_투심보고서_OBELab_D.Camp.pdf,2016-02-29T01:43:45.707Z,2016-02-29T01:43:26.000Z
0B7Bj3AjhAcxEeWpjbzJ3amIxck0,160104_너드게임즈_투심보고서_D.Camp.pdf,file,application/pdf,0ADRmYMCfHI3HUk9PVA,투자실(권한 주의),1smZ59uE5_0Mnd0bnmlSt4nJNZazmzFGb,/투자실(권한 주의)/03. 펀드팀/★04. Type 2/05. 카카오 디지털콘텐츠 펀드 (케이큐브벤처스)/06. 투심보고(해당자)/160104_너드게임즈_투심보고서_D.Camp.pdf,2016-01-15T06:54:07.174Z,2016-01-15T06:53:32.000Z
